Time,REAL_DATA,TELE_DATA
2137,220,218
2138,223,220
2139,222,218
2140,222,219
2141,221,218
2142,221,218
2143,221,218
2144,221,218
2145,223,220
2146,221,218
2147,222,219
2148,221,218
2149,223,220
2150,223,220
2151,223,220
2152,221,218
2153,223,220
2154,222,218
2155,222,218
2156,221,218
2157,221,218
2158,222,218
2159,221,218
2160,221,218
2161,222,218
2162,219,217
2163,223,220
2164,221,218
2165,221,218
2166,221,218
2167,223,220
2168,221,218
2169,221,218
2170,219,216
2171,223,220
2172,221,218
2173,221,218
2174,223,220
2175,221,218
2176,222,219
2177,221,218
2178,223,220
2179,223,220
2180,223,220
2181,223,220
2182,223,220
2183,221,218
2184,223,220
2185,223,220
2186,219,217
2187,223,220
2188,222,219
2189,221,218
2190,223,220
2191,221,218
2192,223,220
2193,221,218
2194,221,218
2195,222,218
2196,221,218
2197,222,218
2198,221,218
2199,219,217
2200,223,220
2201,223,220
2202,222,218
2203,221,218
2204,223,220
2205,221,218
2206,219,216
2207,221,218
2208,222,218
2209,221,218
2210,223,220
2211,221,218
2212,223,220
2213,223,220
2214,221,218
2215,219,216
2216,221,218
2217,222,218
2218,221,218
2219,221,218
2220,223,220
2221,222,219
2222,222,218
2223,222,218
2224,221,218
2225,221,218
2226,221,218
2227,223,220
2228,221,218
2229,221,218
2230,223,220
2231,221,218
2232,223,220
2233,223,220
2234,223,220
2235,223,220
2236,221,218
2237,223,220
2238,221,218
2239,221,218
2240,219,217
2241,222,219
2242,221,218
2243,221,218
2244,221,218
2245,223,220
2246,221,218
2247,223,220
2248,223,220
2249,222,218
2250,222,218
2251,221,218
2252,221,218
2253,221,218
2254,223,220
2255,222,219
2256,223,220
2257,222,218
2258,221,218
2259,221,218
2260,221,218
2261,223,220
2262,222,218
2263,219,217
2264,223,220
2265,221,218
2266,222,218
2267,222,218
2268,223,220
2269,223,220
2270,223,220
2271,223,220
2272,221,218
2273,221,218
2274,221,218
2275,223,220
2276,221,218
2277,222,218
2278,222,218
2279,223,220
2280,223,220
2281,221,218
2282,221,218
2283,223,220
2284,221,218
2285,222,218
2286,221,218
2287,221,218
2288,223,220
2289,221,218
2290,223,220
2291,222,218
2292,223,220
2293,222,219
2294,223,220
2295,221,218
2296,221,218
2297,222,219
2298,223,220
2299,223,220
2300,221,218
2301,221,218
2302,223,220
2303,223,220
2304,223,220
2305,222,219
2306,223,220
2307,221,218
2308,223,220
2309,223,220
2310,222,218
2311,221,218
2312,221,218
2313,223,220
2314,223,220
2315,223,220
2316,223,220
2317,222,218
2318,221,218
2319,221,218
2320,223,220
2321,221,218
2322,223,220
2323,223,220
2324,221,218
2325,223,220
2326,221,218
2327,221,218
2328,219,216
2329,221,218
2330,222,218
2331,221,218
2332,222,219
2333,221,218
2334,223,220
2335,221,218
2336,221,218
2337,222,218
2338,221,218
2339,222,219
2340,221,218
2341,222,218
2342,223,220
2343,221,218
2344,221,218
2345,221,218
2346,221,218
2347,223,220
2348,221,218
2349,222,218
2350,221,218
2351,221,218
2352,223,220
2353,223,220
2354,222,218
2355,223,220
2356,221,218
2357,222,218
2358,221,218
2359,221,218
2360,221,218
2361,221,218
2362,221,218
2363,222,218
2364,223,220
2365,221,218
2366,221,218
2367,221,218
2368,222,219
2369,223,220
2370,222,218
2371,222,218
2372,221,218
2373,221,218
2374,222,218
2375,221,218
2376,221,218
2377,222,218
2378,222,219
2379,221,218
2380,222,218
2381,223,220
2382,223,220
2383,223,220
2384,222,218
2385,221,218
2386,223,220
2387,222,218
2388,222,218
2389,223,220
2390,221,218
2391,221,218
2392,222,218
2393,223,220
2394,221,218
2395,220,218
2396,221,218
2397,222,219
2398,223,220
2399,221,218
2400,221,218
2401,223,220
2402,223,220
2403,223,220
2404,221,218
2405,221,218
2406,221,218
2407,223,220
2408,221,218
2409,221,218
2410,223,220
2411,221,218
2412,223,220
2413,223,220
2414,222,219
2415,221,218
2416,221,218
2417,223,220
2418,221,218
2419,221,218
2420,221,218
2421,221,218
2422,221,218
2423,221,218
2424,219,217
2425,221,218
2426,222,219
2427,223,220
2428,221,218
2429,221,218
2430,223,220
2431,222,218
2432,221,218
2433,223,220
2434,223,220
2435,223,220
2436,219,216
2437,221,218
2438,223,220
2439,223,220
2440,222,219
2441,221,218
2442,221,218
2443,223,220
2444,223,220
2445,221,218
2446,222,218
2447,221,218
2448,221,218
2449,222,219
2450,221,218
2451,223,220
2452,223,220
2453,223,220
2454,221,218
2455,223,220
2456,221,218
2457,221,218
2458,222,218
2459,221,218
2460,221,218
2461,223,220
2462,221,218
2463,222,219
2464,223,220
2465,221,218
2466,219,216
2467,223,220
2468,221,218
2469,221,218
2470,222,218
2471,221,218
2472,221,218
2473,222,218
2474,221,218
2475,223,220
2476,221,218
2477,219,217
2478,221,218
2479,221,218
2480,221,218
2481,223,220
2482,221,218
2483,220,218
2484,221,218
2485,223,220
2486,221,218
2487,220,218
2488,221,218
2489,222,218
2490,222,218
2491,223,220
2492,222,219
2493,223,220
2494,223,220
2495,221,218
2496,223,220
2497,221,218
2498,221,218
2499,222,219
2500,222,218
2501,221,218
2502,221,218
2503,223,220
2504,223,220
2505,221,218
2506,223,220
2507,221,218
2508,221,218
2509,223,220
2510,221,218
2511,222,219
2512,221,218
2513,221,218
2514,223,220
2515,219,216
2516,223,220
2517,223,220
2518,223,220
2519,221,218
2520,221,218
2521,221,218
2522,223,220
2523,222,219
2524,221,218
2525,221,218
2526,221,218
2527,223,220
2528,223,220
2529,222,218
2530,221,218
2531,221,218
2532,219,216
2533,219,216
2534,221,218
2535,222,218
2536,221,218
2537,220,218
2538,223,220
2539,220,218
2540,220,218
2541,223,220
2542,220,218
2543,223,220
2544,222,220
2545,222,219
2546,221,218
2547,220,218
2548,218,215
2549,220,217
2550,221,218
2551,220,216
2552,219,216
2553,218,215
2554,217,214
2555,217,214
2556,218,215
2557,216,213
2558,218,215
2559,217,214
2560,217,214
2561,217,214
2562,219,217
2563,217,214
2564,217,214
2565,218,215
2566,217,214
2567,218,215
2568,217,214
2569,217,214
2570,217,214
2571,218,217
2572,218,216
2573,215,212
2574,218,215
2575,217,214
2576,219,216
2577,218,214
2578,219,216
2579,218,215
2580,217,214
2581,217,214
2582,216,214
2583,218,215
2584,218,214
2585,218,214
2586,217,214
2587,218,214
2588,216,214
2589,218,215
2590,217,214
2591,217,214
2592,216,214
2593,215,212
2594,215,212
2595,215,212
2596,218,214
2597,216,214
2598,218,215
2599,217,214
2600,217,214
2601,216,214
2602,217,214
2603,218,216
2604,216,214
2605,218,215
2606,218,215
2607,218,214
2608,216,214
2609,217,214
2610,218,216
2611,217,214
2612,218,216
2613,216,214
2614,218,215
2615,216,214
2616,218,214
2617,217,214
2618,219,216
2619,218,214
2620,217,214
2621,219,216
2622,216,214
2623,216,214
2624,215,212
2625,218,214
2626,216,214
2627,217,214
2628,216,214
2629,218,215
2630,218,215
2631,217,214
2632,217,214
2633,217,214
2634,216,214
2635,218,216
2636,218,215
2637,218,216
2638,218,215
2639,217,214
2640,216,214
2641,215,212
2642,218,214
2643,218,215
2644,216,214
2645,218,215
2646,217,214
2647,216,214
2648,218,215
2649,218,215
2650,214,212
2651,216,214
2652,218,215
2653,218,215
2654,216,214
2655,216,214
2656,216,214
2657,218,215
2658,218,214
2659,215,212
2660,218,215
2661,216,214
2662,216,214
2663,216,214
2664,218,215
2665,215,212
2666,216,214
2667,217,214
2668,217,214
2669,217,214
2670,218,215
2671,218,214
2672,217,214
2673,217,214
2674,218,214
2675,218,214
2676,217,214
2677,217,214
2678,218,217
2679,218,216
2680,217,214
2681,218,215
2682,219,216
2683,219,217
2684,219,217
2685,217,214
2686,218,215
2687,219,217
2688,219,217
2689,218,214
2690,216,213
2691,218,215
2692,221,218
2693,221,218
2694,218,215
2695,218,216
2696,218,215
2697,221,218
2698,218,215
2699,220,217
2700,219,216
2701,218,215
2702,218,215
2703,222,220
2704,218,216
2705,222,220
2706,219,217
2707,220,218
2708,220,218
2709,220,218
2710,221,218
2711,220,218
2712,221,218
2713,223,220
2714,223,220
2715,221,218
2716,223,220
2717,223,220
2718,221,218
2719,223,220
2720,221,218
2721,219,217
2722,221,218
2723,223,220
2724,221,218
2725,221,218
2726,221,218
2727,221,218
2728,221,218
2729,221,218
2730,223,220
2731,222,219
2732,223,220
2733,221,218
2734,221,218
2735,221,218
2736,222,218
2737,221,218
2738,221,218
2739,221,218
2740,221,218
2741,221,218
2742,222,218
2743,223,220
2744,222,219
2745,221,218
2746,223,220
2747,223,220
2748,223,220
2749,223,220
2750,223,220
2751,223,220
2752,221,218
2753,223,220
2754,221,218
2755,223,220
2756,223,220
2757,221,218
2758,222,218
2759,223,220
2760,221,218
2761,222,218
2762,221,218
2763,223,220
2764,222,218
2765,221,218
2766,223,220
2767,223,220
2768,222,219
2769,222,218
2770,218,216
2771,221,218
2772,222,218
2773,221,218
2774,221,218
2775,223,220
2776,221,218
2777,223,220
2778,221,218
2779,222,218
2780,223,220
2781,221,218
2782,221,218
2783,222,219
2784,223,220
2785,222,218
2786,223,220
2787,222,219
2788,223,220
2789,221,218
2790,222,218
2791,221,218
2792,221,218
2793,220,218
2794,221,218
2795,222,219
2796,222,218
2797,221,218
2798,223,220
2799,223,220
2800,221,218
2801,221,218
2802,222,218
2803,219,217
2804,218,215
2805,223,220
2806,222,219
2807,221,218
2808,223,220
2809,223,220
2810,222,218
2811,221,218
2812,223,220
2813,222,219
2814,222,218
2815,221,218
2816,218,215
2817,221,218
2818,222,218
2819,223,220
2820,221,218
2821,221,218
2822,221,218
2823,218,215
2824,221,218
2825,223,220
2826,221,218
2827,221,218
2828,219,217
2829,221,218
2830,221,218
2831,221,218
2832,221,218
2833,221,218
2834,222,218
2835,222,219
2836,221,218
2837,222,218
2838,218,215
2839,222,219
2840,221,218
2841,222,218
2842,223,220
2843,220,218
2844,221,218
2845,222,218
2846,222,219
2847,221,218
2848,221,218
2849,221,218
2850,222,218
2851,221,218
2852,223,220
2853,221,218
2854,221,218
2855,221,218
2856,223,220
2857,221,218
2858,223,220
2859,221,218
2860,221,218
2861,219,216
2862,221,218
2863,221,218
2864,218,216
2865,222,219
2866,223,220
2867,222,218
2868,223,220
2869,221,218
2870,223,220
2871,223,220
2872,223,220
2873,223,220
2874,223,220
2875,221,218
2876,221,218
2877,223,220
2878,222,218
2879,222,219
2880,223,220
2881,221,218
2882,222,218
2883,221,218
2884,221,218
2885,222,218
2886,223,220
2887,221,218
2888,223,220
2889,223,220
2890,223,220
2891,221,218
2892,222,218
2893,221,218
2894,223,220
2895,221,218
2896,221,218
2897,221,218
2898,221,218
2899,221,218
2900,221,218
2901,221,218
2902,221,218
2903,223,220
2904,219,217
2905,219,216
2906,223,220
2907,221,218
2908,221,218
2909,221,218
2910,221,218
2911,221,218
2912,219,217
2913,222,218
2914,221,218
2915,221,218
2916,223,220
2917,223,220
2918,222,219
2919,221,218
2920,218,215
2921,219,217
2922,222,219
2923,221,218
2924,222,218
2925,221,218
2926,221,218
2927,223,220
2928,221,218
2929,219,217
2930,222,218
2931,222,218
2932,223,220
2933,222,218
2934,223,220
2935,221,218
2936,221,218
2937,219,216
2938,223,220
2939,219,216
2940,222,218
2941,219,216
2942,222,219
2943,219,217
2944,221,218
2945,218,215
2946,223,220
2947,221,218
2948,223,220
2949,219,216
2950,219,216
2951,221,218
2952,222,219
2953,223,220
2954,223,220
2955,223,220
2956,221,218
2957,222,219
2958,218,216
2959,221,218
2960,223,220
2961,221,218
2962,221,218
2963,222,218
2964,221,218
2965,221,218
2966,218,216
2967,221,218
2968,222,219
2969,221,218
2970,223,220
2971,223,220
2972,221,218
2973,223,220
2974,222,218
2975,222,219
2976,221,218
2977,221,218
2978,222,219
2979,221,218
2980,221,218
2981,221,218
2982,222,219
2983,221,218
2984,221,218
2985,221,218
2986,223,220
2987,219,216
2988,223,220
2989,222,218
2990,218,215
2991,223,220
2992,221,218
2993,222,218
2994,218,215
2995,221,218
2996,223,220
2997,221,219
2998,223,220
2999,218,215
3000,219,216
3001,221,218
3002,221,218
3003,222,218
3004,223,220
3005,223,220
3006,223,220
3007,221,218
3008,221,218
3009,222,218
3010,221,218
3011,221,218
3012,221,218
3013,221,218
3014,221,218
3015,221,218
3016,223,220
3017,222,218
3018,223,220
3019,223,220
3020,221,218
3021,222,218
3022,223,220
3023,223,220
3024,223,220
3025,221,218
3026,219,216
3027,222,219
3028,221,218
3029,222,218
3030,222,219
3031,223,220
3032,221,218
3033,218,216
3034,221,218
3035,221,218
3036,219,217
3037,223,220
3038,221,218
3039,223,220
3040,223,220
3041,221,218
3042,218,216
3043,223,220
3044,223,220
3045,222,218
3046,221,218
3047,219,216
3048,223,220
3049,223,220
3050,223,220
3051,221,218
3052,223,220
3053,221,218
3054,221,218
3055,222,218
3056,222,218
3057,221,218
3058,221,218
3059,222,219
3060,221,218
3061,221,218
3062,223,220
3063,221,218
3064,218,217
3065,221,218
3066,222,218
3067,223,220
3068,221,218
3069,222,218
3070,223,220
3071,221,218
3072,221,218
3073,221,218
3074,222,218
3075,222,218
3076,221,218
3077,221,218
3078,223,220
3079,223,220
3080,222,219
3081,221,218
3082,221,218
3083,221,218
3084,223,220
3085,222,219
3086,221,218
3087,221,218
3088,223,220
3089,220,218
3090,221,218
3091,221,218
3092,221,218
3093,221,218
3094,222,218
3095,218,216
3096,223,220
3097,223,220
3098,223,220
3099,221,218
3100,221,218
3101,218,215
3102,222,218
3103,223,220
3104,221,218
3105,223,220
3106,223,220
3107,222,218
3108,221,218
3109,222,218
3110,223,220
3111,221,218
3112,221,218
3113,223,220
3114,218,216
3115,221,218
3116,218,216
3117,221,218
3118,221,218
3119,223,220
3120,223,220
3121,221,218
3122,221,218
3123,222,218
3124,222,218
3125,222,218
3126,218,216
3127,223,220
3128,219,217
3129,221,218
3130,223,220
3131,221,218
3132,222,218
3133,218,215
3134,223,220
3135,218,215
3136,222,219
3137,219,216
3138,221,218
3139,222,218
3140,223,220
3141,222,219
3142,223,220
3143,221,218
3144,218,216
3145,221,218
3146,223,220
3147,223,220
3148,221,218
3149,223,220
3150,218,215
3151,221,218
3152,222,218
3153,223,220
3154,223,220
3155,223,220
3156,219,217
3157,223,220
3158,221,218
3159,223,220
3160,221,218
3161,219,216
3162,218,216
3163,221,218
3164,218,216
3165,219,216
3166,223,220
3167,221,218
3168,223,220
3169,223,220
3170,221,218
3171,223,220
3172,223,220
3173,221,218
3174,221,218
3175,218,216
3176,223,220
3177,221,218
3178,222,218
3179,223,220
3180,221,218
3181,221,218
3182,223,220
3183,221,218
3184,223,220
3185,218,215
3186,223,220
3187,223,220
3188,221,218
3189,221,218
3190,221,218
3191,221,218
3192,222,219
3193,221,218
3194,223,220
3195,223,220
3196,221,218
3197,219,216
3198,221,218
3199,223,220
3200,223,220
3201,223,220
3202,223,220
3203,223,220
3204,219,217
3205,221,218
3206,218,215
3207,222,218
3208,222,219
3209,221,218
3210,223,220
3211,223,220
3212,221,218
3213,223,220
3214,221,218
3215,221,218
3216,221,218
3217,223,220
3218,222,218
3219,221,218
3220,222,218
3221,223,220
3222,221,218
3223,221,218
3224,222,218
3225,223,220
3226,218,215
3227,221,218
3228,222,218
3229,221,218
3230,223,220
3231,221,218
3232,222,219
3233,222,218
3234,223,220
3235,221,218
3236,221,218
3237,223,220
3238,223,220
3239,221,218
3240,222,219
3241,222,218
3242,221,218
3243,221,218
3244,221,218
3245,223,220
3246,221,218
3247,223,220
3248,219,216
3249,222,219
3250,221,218
3251,221,218
3252,221,218
3253,222,218
3254,223,220
3255,222,218
3256,222,218
3257,223,220
3258,223,220
3259,223,220
3260,221,218
3261,222,218
3262,221,218
3263,219,216
3264,222,219
3265,222,219
3266,218,215
3267,223,220
3268,218,215
3269,221,218
3270,222,219
3271,222,218
3272,219,217
3273,222,219
3274,221,218
3275,223,220
3276,221,218
3277,219,216
3278,222,218
3279,221,218
3280,221,218
3281,222,218
3282,221,218
3283,221,218
3284,221,218
3285,222,218
3286,220,218
3287,223,220
3288,220,218
3289,220,218
3290,220,218
3291,218,216
3292,220,218
3293,223,220
3294,218,216
3295,220,218
3296,220,218
3297,218,217
3298,218,215
3299,218,215
3300,218,215
3301,221,218
3302,221,218
3303,217,214
3304,218,216
3305,216,214
3306,218,215
3307,218,215
3308,216,213
3309,219,217
3310,219,217
3311,219,217
3312,219,217
3313,219,217
3314,217,214
3315,215,212
3316,218,215
3317,215,212
3318,217,214
3319,217,214
3320,217,214
3321,215,212
3322,218,215
3323,217,214
3324,218,215
3325,218,217
3326,214,212
3327,218,216
3328,214,212
3329,217,214
3330,218,215
3331,215,212
3332,218,215
3333,217,214
3334,216,214
3335,216,214
3336,218,215
3337,216,214
3338,218,214
3339,215,212
3340,217,214
3341,214,212
3342,216,214
3343,218,215
3344,218,215
3345,218,215
3346,218,215
3347,216,214
3348,216,214
3349,217,214
3350,215,212
3351,216,214
3352,215,212
3353,217,214
3354,216,214
3355,218,216
3356,216,214
3357,216,214
3358,218,215
3359,217,214
3360,217,214
3361,217,214
3362,216,214
3363,217,214
3364,217,214
3365,214,212
3366,216,214
3367,218,215
3368,216,214
3369,218,215
3370,218,215
3371,214,212
3372,214,212
3373,217,214
3374,217,214
3375,217,214
3376,216,214
3377,216,214
3378,216,214
3379,216,214
3380,217,214
3381,216,214
3382,217,214
3383,218,215
3384,218,215
3385,218,214
3386,218,215
3387,214,212
3388,215,212
3389,214,212
3390,217,214
3391,216,214
3392,217,214
3393,218,214
3394,216,214
3395,217,214
3396,218,216
3397,216,214
3398,216,214
3399,217,214
3400,217,214
3401,214,212
3402,216,214
3403,217,214
3404,216,214
3405,214,212
3406,218,215
3407,215,212
3408,216,214
3409,214,212
3410,218,214
3411,214,212
3412,218,214
3413,217,214
3414,217,214
3415,217,214
3416,216,214
3417,217,214
3418,215,212
3419,217,214
3420,217,214
3421,218,216
3422,218,216
3423,218,214
3424,215,212
3425,217,214
3426,218,216
3427,218,216
3428,217,214
3429,215,212
3430,217,214
3431,217,214
3432,215,212
3433,218,215
3434,217,214
3435,219,217
3436,217,214
3437,217,214
3438,219,217
3439,216,213
3440,217,214
3441,218,215
3442,221,218
3443,216,214
3444,217,214
3445,217,214
3446,219,216
3447,217,214
3448,221,218
3449,218,215
3450,218,215
3451,219,217
3452,218,217
3453,220,218
3454,219,217
3455,218,216
3456,223,220
3457,220,218
3458,220,218
3459,220,218
3460,220,218
3461,223,220
3462,221,218
3463,220,218
3464,223,220
3465,219,216
3466,221,218
3467,221,218
3468,221,218
3469,221,218
3470,222,218
3471,221,218
3472,218,216
3473,219,216
3474,221,218
3475,221,218
3476,223,220
3477,218,216
3478,219,216
3479,221,218
3480,222,219
3481,222,219
3482,222,219
3483,221,218
3484,223,220
3485,221,218
3486,221,218
3487,221,218
3488,221,218
3489,219,217
3490,223,220
3491,218,216
3492,221,218
3493,221,218
3494,223,220
3495,221,218
3496,221,218
3497,221,218
3498,223,220
3499,221,218
3500,218,216
3501,222,218
3502,221,218
3503,223,220
3504,222,218
3505,218,215
3506,218,215
3507,222,218
3508,218,216
3509,221,218
3510,221,218
3511,222,218
3512,221,218
3513,221,218
3514,222,219
3515,221,218
3516,221,218
3517,221,218
3518,221,218
3519,223,220
3520,222,218
3521,221,218
3522,223,220
3523,223,220
3524,220,218
3525,219,217
3526,222,219
3527,219,216
3528,222,218
3529,222,219
3530,223,220
3531,218,215
3532,221,218
3533,222,219
3534,221,218
3535,219,217
3536,223,220
3537,218,216
3538,222,219
3539,221,218
3540,222,219
3541,221,218
3542,221,219
3543,218,216
3544,218,215
3545,223,220
3546,222,219
3547,221,218
3548,221,218
3549,221,218
3550,222,219
3551,221,218
3552,223,220
3553,222,218
3554,221,218
3555,223,220
3556,221,218
3557,222,218
3558,221,218
3559,222,218
3560,221,218
3561,222,219
3562,221,218
3563,223,220
3564,222,219
3565,218,216
3566,221,218
3567,218,216
3568,218,215
3569,219,216
3570,218,216
3571,218,216
3572,218,215
3573,221,218
3574,223,220
3575,223,220
3576,221,218
3577,221,218
3578,223,220
3579,221,218
3580,223,220
3581,221,218
3582,222,218
3583,221,218
3584,222,218
3585,221,218
3586,223,220
3587,221,218
3588,221,218
3589,221,218
3590,222,219
3591,221,218
3592,219,217
3593,221,218
3594,218,216
3595,222,218
3596,221,218
3597,222,219
3598,221,218
3599,222,219
3600,218,216
3601,223,220
3602,223,220
3603,221,218
3604,219,216
3605,221,218
3606,223,220
3607,221,218
3608,218,216
3609,222,218
3610,218,215
3611,223,220
3612,221,218
3613,221,218
3614,221,218
3615,223,220
3616,221,218
3617,223,220
3618,219,217
3619,218,215
3620,218,216
3621,223,220
3622,221,218
3623,221,218
3624,222,218
3625,221,218
3626,219,217
3627,223,220
3628,222,218
3629,221,218
3630,222,219
3631,221,218
3632,221,218
3633,222,218
3634,218,215
3635,221,218
3636,222,219
3637,218,215
3638,222,218
3639,223,220
3640,223,220
3641,222,218
3642,221,218
3643,221,218
3644,222,219
3645,221,218
3646,221,218
3647,219,216
3648,219,216
3649,221,218
3650,223,220
3651,219,217
3652,221,218
3653,218,215
3654,222,219
3655,221,218
3656,222,218
3657,220,218
3658,222,219
3659,221,218
3660,219,217
3661,218,216
3662,218,216
3663,221,218
3664,218,215
3665,222,218
3666,219,216
3667,222,218
3668,218,215
3669,219,217
3670,221,218
3671,223,220
3672,221,218
3673,222,219
3674,221,218
3675,223,220
3676,218,216
3677,221,218
3678,219,217
3679,221,218
3680,218,216
3681,221,218
3682,221,218
3683,221,218
3684,221,218
3685,222,218
3686,222,218
3687,221,218
3688,223,220
3689,218,215
3690,221,218
3691,219,217
3692,218,216
3693,219,216
3694,221,218
3695,222,218
3696,218,215
3697,221,218
3698,221,218
3699,221,218
3700,221,218
3701,222,218
3702,218,215
3703,221,218
3704,221,218
3705,221,218
3706,221,218
3707,222,218
3708,221,218
3709,219,217
3710,222,218
3711,221,218
3712,221,218
3713,222,218
3714,222,219
3715,221,218
3716,221,218
3717,222,218
3718,221,218
3719,221,218
3720,221,218
3721,221,218
3722,218,215
3723,222,219
3724,221,218
3725,222,219
3726,222,218
3727,218,215
3728,222,218
3729,223,220
3730,218,215
3731,218,215
3732,221,218
3733,222,218
3734,220,218
3735,221,218
3736,221,218
3737,222,219
3738,221,218
3739,221,218
3740,223,220
3741,223,220
3742,222,218
3743,219,217
3744,223,220
3745,221,218
3746,222,219
3747,222,218
3748,222,219
3749,218,215
3750,218,216
3751,219,216
3752,221,218
3753,219,216
3754,221,218
3755,221,218
3756,221,218
3757,222,218
3758,222,219
3759,221,218
3760,221,218
3761,221,218
3762,221,218
3763,223,220
3764,222,218
3765,221,218
3766,221,218
3767,222,219
3768,222,218
3769,219,217
3770,221,218
3771,219,216
3772,221,218
3773,219,216
3774,218,216
3775,219,217
3776,221,218
3777,219,217
3778,222,219
3779,218,215
3780,222,218
3781,222,219
3782,223,220
3783,223,220
3784,218,215
3785,221,218
3786,218,216
3787,219,217
3788,221,218
3789,221,218
3790,222,218
3791,221,218
3792,221,218
3793,218,216
3794,221,218
3795,223,220
3796,222,219
3797,221,218
3798,221,218
3799,222,218
3800,218,216
3801,221,218
3802,223,220
3803,218,215
3804,221,218
3805,221,218
3806,218,216
3807,221,218
3808,219,216
3809,223,220
3810,221,218
3811,223,220
3812,218,215
3813,219,216
3814,221,218
3815,222,218
3816,221,218
3817,221,218
3818,221,218
3819,222,219
3820,221,218
3821,221,218
3822,220,218
3823,218,216
3824,219,217
3825,221,218
3826,222,218
3827,218,216
3828,221,218
3829,221,218
3830,221,218
3831,218,215
3832,218,215
3833,221,218
3834,221,218
3835,221,218
3836,219,216
3837,223,220
3838,221,218
3839,222,219
3840,221,218
3841,223,220
3842,221,218
3843,222,218
3844,223,220
3845,223,220
3846,218,216
3847,221,218
3848,223,220
3849,221,218
3850,221,218
3851,223,220
3852,222,218
3853,222,218
3854,223,220
3855,218,216
3856,219,217
3857,223,220
3858,221,218
3859,221,218
3860,221,218
3861,222,218
3862,219,216
3863,222,218
3864,221,218
3865,223,220
3866,221,218
3867,221,218
3868,218,215
3869,221,218
3870,221,218
3871,222,218
3872,222,219
3873,222,219
3874,218,215
3875,221,218
3876,221,218
3877,221,218
3878,222,219
3879,222,218
3880,221,218
3881,218,215
3882,222,218
3883,222,218
3884,221,218
3885,221,218
3886,221,218
3887,221,218
3888,223,220
3889,223,220
3890,221,218
3891,222,218
3892,223,220
3893,223,220
3894,221,218
3895,221,218
3896,222,218
3897,223,220
3898,221,218
3899,221,218
3900,223,220
3901,221,218
3902,221,218
3903,221,218
3904,221,218
3905,221,218
3906,223,220
3907,222,219
3908,218,216
3909,219,216
3910,222,218
3911,221,218
3912,221,218
3913,222,219
3914,221,218
3915,218,216
3916,222,218
3917,218,215
3918,223,220
3919,218,215
3920,223,220
3921,221,218
3922,221,218
3923,221,218
3924,222,218
3925,221,218
3926,219,217
3927,222,219
3928,221,218
3929,221,218
3930,221,218
3931,218,215
3932,221,218
3933,221,218
3934,221,218
3935,218,215
3936,221,218
3937,218,215
3938,222,219
3939,223,220
3940,218,216
3941,221,218
3942,222,218
3943,221,218
3944,223,220
3945,218,216
3946,223,220
3947,221,218
3948,220,218
3949,218,215
3950,221,218
3951,221,218
3952,221,218
3953,218,215
3954,221,218
3955,222,218
3956,221,218
3957,222,218
3958,221,218
3959,221,218
3960,221,218
3961,219,216
3962,220,218
3963,221,218
3964,218,216
3965,221,218
3966,222,218
3967,222,219
3968,218,215
3969,221,218
3970,219,216
3971,219,216
3972,221,218
3973,221,218
3974,222,218
3975,221,218
3976,219,217
3977,221,218
3978,223,220
3979,221,218
3980,218,215
3981,223,220
3982,221,218
3983,218,215
3984,222,218
3985,221,218
3986,221,218
3987,218,216
3988,218,216
3989,222,219
3990,218,215
3991,221,218
3992,221,218
3993,222,218
3994,221,218
3995,221,218
3996,223,220
3997,221,218
3998,222,219
3999,218,215
4000,221,218
4001,221,218
4002,223,220
4003,223,220
4004,221,218
4005,221,218
4006,221,218
4007,221,218
4008,223,220
4009,222,218
4010,221,218
4011,221,218
4012,223,220
4013,221,218
4014,221,218
4015,221,218
4016,221,218
4017,218,216
4018,222,218
4019,221,218
4020,221,218
4021,218,215
4022,221,218
4023,221,218
4024,221,218
4025,221,218
4026,218,216
4027,218,215
4028,221,218
4029,221,218
4030,222,219
4031,221,218
4032,221,218
4033,219,217
4034,218,215
4035,218,216
4036,221,218
4037,218,216
4038,220,218
4039,220,218
4040,218,215
4041,219,217
4042,218,215
4043,219,217
4044,218,215
4045,218,216
4046,218,215
4047,218,216
4048,221,218
4049,218,215
4050,218,215
4051,217,214
4052,219,216
4053,217,214
4054,217,214
4055,218,215
4056,221,218
4057,218,215
4058,218,215
4059,215,212
4060,217,214
4061,217,214
4062,216,213
4063,217,214
4064,217,214
4065,218,215
4066,219,217
4067,218,215
4068,217,214
4069,218,215
4070,218,215
4071,217,214
4072,217,214
4073,218,216
4074,217,214
4075,217,214
4076,217,214
4077,218,216
4078,218,214
4079,216,214
4080,217,214
4081,215,212
4082,217,214
4083,214,212
4084,216,214
4085,215,212
4086,217,214
4087,215,212
4088,217,214
4089,216,214
4090,218,214
4091,216,214
4092,218,215
4093,215,212
4094,215,212
4095,216,214
4096,214,212
4097,217,214
4098,218,215
4099,218,215
4100,215,212
4101,217,214
4102,214,212
4103,214,212
4104,215,212
4105,216,214
4106,214,212
4107,217,214
4108,216,214
4109,216,214
4110,216,214
4111,214,212
4112,218,215
4113,216,214
4114,216,214
4115,214,212
4116,214,212
4117,214,212
4118,214,212
4119,216,214
4120,214,212
4121,216,214
4122,216,214
4123,217,214
4124,216,214
4125,217,214
4126,218,215
4127,216,214
4128,218,215
4129,217,214
4130,214,212
4131,218,214
4132,214,212
4133,218,214
